year,week,winner,winner_corr,day,day_corr,date,date_corr,time,time_corr,pts_win,pts_loss,home_team_name,home_team_name_corr,away_team_name,away_team_name_corr,game_attendance,home_team_previous_year_performance,away_team_previous_year_performance,home_team_current_year_performance,away_team_current_year_performance,home_team_current_sos,away_team_current_sos,stadium_name,stadium_name_corr,stadium_max_capacity,stadium_regular_capacity,home_city,home_city_corr,weather_condition,weather_condition_corr
2018,10,Tennessee Titans,-0.025676492977594063,Sun,-0.08153542351275765,2018-11-11,-0.017850036781435534,13:00:00,0.018938556585168822,34,10,Titans,-0.0346547590441549,Patriots,0.04477429500403753,69363.0,-3.5,8.9,0.2,5.2,-0.2,-1.8,Nissan,-0.0346547590441549,69143,69143,"Nashville,TN",-0.0346547590441549,Cloudy,-0.05709445713883091
2018,10,Buffalo Bills,0.029258590798860923,Sun,-0.08153542351275765,2018-11-11,-0.017850036781435534,13:00:00,0.018938556585168822,41,10,Jets,0.17935967860288793,Bills,0.01636102515903889,77982.0,-4.9,-4.0,-7.8,-6.9,-1.1,-0.3,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Clear,0.05220517572910981
2018,10,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2018-11-11,-0.017850036781435534,16:05:00,-0.30315790509802293,20,6,Raiders,-0.17365645265764001,Chargers,0.013759599850510824,54750.0,-4.7,3.6,-9.3,6.0,1.8,-0.2,Oakland Coliseum,-0.17365645265764001,63132,53200,"Paradise,NV",-0.17365645265764001,Clear,0.05220517572910981
2018,10,Green Bay Packers,0.15691144722134212,Sun,-0.08153542351275765,2018-11-11,-0.017850036781435534,16:25:00,0.05359421020612981,31,12,Packers,0.17776010768863618,Dolphins,0.0015729750762001379,78076.0,-1.9,-6.3,-2.7,-8.8,-1.2,-1.7,Lambeau Field,0.17776010768863618,81441,79704,"Green_Bay,WI",0.17776010768863618,Cloudy,-0.05709445713883091
2018,10,Los Angeles Rams,0.03748991445516064,Sun,-0.08153542351275765,2018-11-11,-0.017850036781435534,16:25:00,0.05359421020612981,36,31,Rams,0.04104535898737477,Seahawks,0.055495155857772926,72755.0,9.2,1.9,8.5,4.5,-0.4,-0.6,Los Angeles Memorial Coliseum,0.04104535898737477,93607,77500,"Inglewood,CA",-0.40483475510523304,Clear,0.05220517572910981
2018,10,Dallas Cowboys,0.26667352470084166,Sun,-0.08153542351275765,2018-11-11,-0.017850036781435534,20:20:00,0.0340399350932608,27,20,Eagles,0.043561202157815386,Cowboys,0.06180649893005572,69696.0,9.4,1.6,1.7,1.1,0.5,0.2,Lincoln Financial Field,0.043561202157815386,75000,69879,"Philadelphia,PA",0.043561202157815386,Clear,0.05220517572910981
2018,10,New York Giants,0.04223873777164183,Mon,0.06245640168307258,2018-11-12,0.007830647944105632,20:15:00,0.07387424276068005,27,23,49ers,0.04640307252096982,Giants,0.04790755217067995,69409.0,-2.9,-7.6,-5.5,-2.2,0.3,0.5,Levi's,0.04640307252096982,75000,68500,"Santa_Clara,CA",0.04640307252096982,Cloudy,-0.05709445713883091
2018,11,Seattle Seahawks,0.05208519069417401,Thu,0.06372022105950415,2018-11-15,0.006513201265771066,20:20:00,0.0340399350932608,27,24,Seahawks,0.032110176237064976,Packers,0.015899153302694466,69007.0,1.9,-1.9,4.5,-2.7,-0.6,-1.2,Lumen Field,0.032110176237064976,72000,68740,"Seattle,WA",0.032110176237064976,Cloudy,-0.05709445713883091
2018,11,Pittsburgh Steelers,-0.08850739721311748,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,20,16,Jaguars,-0.02497378909051273,Steelers,-0.03477294390151369,67683.0,6.5,5.0,-4.0,5.6,0.4,1.3,EverBank,-0.02497378909051273,82000,67814,"Jacksonville,FL",-0.02497378909051273,Cloudy,-0.05709445713883091
2018,11,Detroit Lions,-0.02749422929186968,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,20,19,Lions,-0.0696694003182879,Panthers,-0.004285326042874078,61999.0,2.7,4.3,-3.0,0.9,-0.8,1.3,Ford Field,-0.0696694003182879,70000,65000,"Detroit,MI",-0.0696694003182879,Rain,0.015868728319930726
2018,11,Baltimore Ravens,-0.012335958036962302,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,24,21,Ravens,0.057536901152142675,Bengals,-0.01404984046464929,70077.0,3.4,-5.0,7.0,-3.4,0.6,2.0,M&T Bank,0.057536901152142675,70745,70745,"Baltimore,MD",0.057536901152142675,Cloudy,-0.05709445713883091
2018,11,New York Giants,0.04223873777164183,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,38,35,Giants,0.15065502195440145,Buccaneers,0.03242601508000635,75863.0,-7.6,-1.3,-2.2,-2.6,0.5,1.7,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Cloudy,-0.05709445713883091
2018,11,Dallas Cowboys,0.26667352470084166,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,22,19,Falcons,0.08368428200778101,Cowboys,0.06180649893005572,74447.0,4.3,1.6,-0.1,1.1,0.4,0.2,Mercedes-Benz,0.08368428200778101,79330,71000,"Atlanta,GA",0.08368428200778101,Clear,0.05220517572910981
2018,11,Indianapolis Colts,-0.06874522043641333,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,38,10,Colts,-0.09404604598349998,Titans,0.009366383428693701,57401.0,-10.1,-3.5,3.4,0.2,-2.2,-0.2,Lucas Oil,-0.09404604598349998,70000,63000,"Indianapolis,IN",-0.09404604598349998,Cloudy,-0.05709445713883091
2018,11,Houston Texans,0.013625463459506893,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,13:00:00,0.018938556585168822,23,21,Redskins,0.0034421976477586784,Texans,-0.042579257497052284,61593.0,-1.3,-6.4,-4.9,3.8,-0.1,-1.5,Northwest,0.0034421976477586784,67617,67617,"Landover,MD",0.0034421976477586784,Cloudy,-0.05709445713883091
2018,11,Oakland Raiders,-0.16473092700686967,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,16:05:00,-0.30315790509802293,23,21,Cardinals,-0.07337795963540625,Raiders,-0.03829743369941238,62435.0,-3.7,-4.7,-11.5,-9.3,1.0,1.8,State Farm,-0.07337795963540625,72200,63400,"Glendale,AZ",-0.07337795963540625,Clear,0.05220517572910981
2018,11,Denver Broncos,-0.00023014199356097587,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,16:05:00,-0.30315790509802293,23,22,Chargers,-0.6042582258808916,Broncos,-0.09188475738513562,25462.0,3.6,-6.7,6.0,-0.5,-0.2,0.7,Dignity Health Sports Park,-0.6042582258808916,27000,27000,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2018,11,New Orleans Saints,0.07958403846067784,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,16:25:00,0.05359421020612981,48,7,Saints,0.09897224045278083,Eagles,0.08512627311222101,73042.0,9.2,9.4,10.1,1.7,0.6,0.5,Caesars Superdome,0.09897224045278083,76468,73208,"New_Orleans,LA",0.09897224045278083,Clear,0.05220517572910981
2018,11,Chicago Bears,-0.05708755010394186,Sun,-0.08153542351275765,2018-11-18,-0.04531769658335212,20:20:00,0.0340399350932608,25,20,Bears,-0.09118651581407372,Vikings,0.033444850057236616,61651.0,-1.3,9.1,6.3,0.6,-2.3,-0.6,Soldier Field,-0.09118651581407372,66944,62500,"Chicago,IL",-0.09118651581407372,Clear,0.05220517572910981
2018,11,Los Angeles Rams,0.03748991445516064,Mon,0.06245640168307258,2018-11-19,0.032714659458022106,20:15:00,0.07387424276068005,54,51,Rams,0.04104535898737477,Chiefs,-0.02683689865220794,77002.0,9.2,3.4,8.5,8.9,-0.4,-0.1,Los Angeles Memorial Coliseum,0.04104535898737477,93607,77500,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2018,12,Chicago Bears,-0.05708755010394186,Thu,0.06372022105950415,2018-11-22,0.05630361465543579,12:30:00,-0.006346411946375515,23,16,Lions,-0.0696694003182879,Bears,0.023942515836268757,65684.0,2.7,-1.3,-3.0,6.3,-0.8,-2.3,Ford Field,-0.0696694003182879,70000,65000,"Detroit,MI",-0.0696694003182879,Cloudy,-0.05709445713883091
2018,12,Dallas Cowboys,0.26667352470084166,Thu,0.06372022105950415,2018-11-22,0.05630361465543579,16:30:00,0.09363580412684953,31,23,Cowboys,0.40325138174251995,Redskins,0.0409326079165612,92076.0,1.6,-1.3,1.1,-4.9,0.2,-0.1,AT&T,0.40325138174251995,85000,80000,"Arlington,TX",0.40325138174251995,Cloudy,-0.05709445713883091
2018,12,New Orleans Saints,0.07958403846067784,Thu,0.06372022105950415,2018-11-22,0.05630361465543579,20:20:00,0.0340399350932608,31,17,Saints,0.09897224045278083,Falcons,0.001030954868313654,73017.0,9.2,4.3,10.1,-0.1,0.6,0.4,Caesars Superdome,0.09897224045278083,76468,73208,"New_Orleans,LA",0.09897224045278083,Clear,0.05220517572910981
2018,12,Baltimore Ravens,-0.012335958036962302,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,34,17,Ravens,0.057536901152142675,Raiders,-0.03829743369941238,70035.0,3.4,-4.7,7.0,-9.3,0.6,1.8,M&T Bank,0.057536901152142675,70745,70745,"Baltimore,MD",0.057536901152142675,Cloudy,-0.05709445713883091
2018,12,New England Patriots,0.022078595515729698,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,27,13,Jets,0.17935967860288793,Patriots,0.04477429500403753,77982.0,-4.9,8.9,-7.8,5.2,-1.1,-1.8,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Cloudy,-0.05709445713883091
2018,12,Buffalo Bills,0.029258590798860923,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,24,21,Bills,-0.00262326658335236,Jaguars,-0.004095822737109214,57799.0,-4.0,6.5,-6.9,-4.0,-0.3,0.4,Highmark,-0.00262326658335236,80290,74000,"Orchard_Park,NY",-0.00262326658335236,Cloudy,-0.05709445713883091
2018,12,Tampa Bay Buccaneers,-0.10765876447555868,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,27,9,Buccaneers,-0.1893730010163946,49ers,-0.032833761328185454,50436.0,-1.3,-2.9,-2.6,-5.5,1.7,0.3,Raymond James,-0.1893730010163946,74512,69218,"Tampa,FL",-0.1893730010163946,Cloudy,-0.05709445713883091
2018,12,Seattle Seahawks,0.05208519069417401,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,30,27,Panthers,0.10080953952838628,Seahawks,0.055495155857772926,74002.0,4.3,1.9,0.9,4.5,1.3,-0.6,Bank of America,0.10080953952838628,74867,74867,"Charlotte,NC",0.10080953952838628,Cloudy,-0.05709445713883091
2018,12,Cleveland Browns,0.0038709749928693793,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,35,20,Bengals,-0.2710597933741295,Browns,-0.06556417458336795,56122.0,-5.0,-11.0,-3.4,-0.3,2.0,1.7,Paycor,-0.2710597933741295,67260,65515,"Cincinnati,OH",-0.2710597933741295,Cloudy,-0.05709445713883091
2018,12,Philadelphia Eagles,0.06539442943088376,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,13:00:00,0.018938556585168822,25,22,Eagles,0.043561202157815386,Giants,0.04790755217067995,69696.0,9.4,-7.6,1.7,-2.2,0.5,0.5,Lincoln Financial Field,0.043561202157815386,75000,69879,"Philadelphia,PA",0.043561202157815386,Cloudy,-0.05709445713883091
2018,12,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,16:05:00,-0.30315790509802293,45,10,Chargers,-0.6042582258808916,Cardinals,-0.01846682970260173,25343.0,3.6,-3.7,6.0,-11.5,-0.2,1.0,Dignity Health Sports Park,-0.6042582258808916,27000,27000,"Inglewood,CA",-0.40483475510523304,Clear,0.05220517572910981
2018,12,Denver Broncos,-0.00023014199356097587,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,16:25:00,0.05359421020612981,24,17,Broncos,0.15040982233654798,Steelers,-0.03477294390151369,76536.0,-6.7,5.0,-0.5,5.6,0.7,1.3,Empower Field at Mile High,0.15040982233654798,76125,76125,"Denver,CO",0.15040982233654798,Cloudy,-0.05709445713883091
2018,12,Indianapolis Colts,-0.06874522043641333,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,16:25:00,0.05359421020612981,27,24,Colts,-0.09404604598349998,Dolphins,0.0015729750762001379,57069.0,-10.1,-6.3,3.4,-8.8,-2.2,-1.7,Lucas Oil,-0.09404604598349998,70000,63000,"Indianapolis,IN",-0.09404604598349998,Cloudy,-0.05709445713883091
2018,12,Minnesota Vikings,0.013811930353968061,Sun,-0.08153542351275765,2018-11-25,-0.055026254062030155,20:20:00,0.0340399350932608,24,17,Vikings,-0.003678779619763062,Packers,0.015899153302694466,66872.0,9.1,-1.9,0.6,-2.7,-0.6,-1.2,US Bank,-0.003678779619763062,73000,66655,"Minneapolis,MN",-0.003678779619763062,Cloudy,-0.05709445713883091
2018,12,Houston Texans,0.013625463459506893,Mon,0.06245640168307258,2018-11-26,0.015751714166828627,20:15:00,0.07387424276068005,34,17,Texans,0.0777784352564361,Titans,0.009366383428693701,71826.0,-6.4,-3.5,3.8,0.2,-1.5,-0.2,NRG,0.0777784352564361,75000,72220,"Houston,TX",0.0777784352564361,Clear,0.05220517572910981
2018,13,Dallas Cowboys,0.26667352470084166,Thu,0.06372022105950415,2018-11-29,0.0851569026090413,20:20:00,0.0340399350932608,13,10,Cowboys,0.40325138174251995,Saints,0.03270381741713108,93004.0,1.6,9.2,1.1,10.1,0.2,0.6,AT&T,0.40325138174251995,85000,80000,"Arlington,TX",0.40325138174251995,Clear,0.05220517572910981
2018,13,Houston Texans,0.013625463459506893,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,29,13,Texans,0.0777784352564361,Browns,-0.06556417458336795,71741.0,-6.4,-11.0,3.8,-0.3,-1.5,1.7,NRG,0.0777784352564361,75000,72220,"Houston,TX",0.0777784352564361,Clear,0.05220517572910981
2018,13,Denver Broncos,-0.00023014199356097587,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,24,10,Bengals,-0.2710597933741295,Broncos,-0.09188475738513562,44392.0,-5.0,-6.7,-3.4,-0.5,2.0,0.7,Paycor,-0.2710597933741295,67260,65515,"Cincinnati,OH",-0.2710597933741295,Cloudy,-0.05709445713883091
2018,13,Los Angeles Rams,0.03748991445516064,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,30,16,Lions,-0.0696694003182879,Rams,0.02378289835650251,60974.0,2.7,9.2,-3.0,8.5,-0.8,-0.4,Ford Field,-0.0696694003182879,70000,65000,"Detroit,MI",-0.0696694003182879,Cloudy,-0.05709445713883091
2018,13,Arizona Cardinals,-0.025122224600233268,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,20,17,Packers,0.17776010768863618,Cardinals,-0.01846682970260173,77234.0,-1.9,-3.7,-2.7,-11.5,-1.2,1.0,Lambeau Field,0.17776010768863618,81441,79704,"Green_Bay,WI",0.17776010768863618,Rain,0.015868728319930726
2018,13,Baltimore Ravens,-0.012335958036962302,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,26,16,Falcons,0.08368428200778101,Ravens,-0.046763273136878246,72262.0,4.3,3.4,-0.1,7.0,0.4,0.6,Mercedes-Benz,0.08368428200778101,79330,71000,"Atlanta,GA",0.08368428200778101,Clear,0.05220517572910981
2018,13,Jacksonville Jaguars,-0.044539378056353544,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,6,0,Jaguars,-0.02497378909051273,Colts,-0.05775242720128423,67030.0,6.5,-10.1,-4.0,3.4,0.4,-2.2,EverBank,-0.02497378909051273,82000,67814,"Jacksonville,FL",-0.02497378909051273,Cloudy,-0.05709445713883091
2018,13,Miami Dolphins,-0.05159505697023815,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,21,17,Dolphins,-0.02610129979864759,Bills,0.01636102515903889,65155.0,-6.3,-4.0,-8.8,-6.9,-1.7,-0.3,Hard Rock,-0.02610129979864759,70000,64767,"Miami_Gardens,FL",-0.02610129979864759,Cloudy,-0.05709445713883091
2018,13,New York Giants,0.04223873777164183,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,30,27,Giants,0.15065502195440145,Bears,0.023942515836268757,76465.0,-7.6,-1.3,-2.2,6.3,0.5,-2.3,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Rain,0.015868728319930726
2018,13,Tampa Bay Buccaneers,-0.10765876447555868,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,13:00:00,0.018938556585168822,24,17,Buccaneers,-0.1893730010163946,Panthers,-0.004285326042874078,52568.0,-1.3,4.3,-2.6,0.9,1.7,1.3,Raymond James,-0.1893730010163946,74512,69218,"Tampa,FL",-0.1893730010163946,Cloudy,-0.05709445713883091
2018,13,Kansas City Chiefs,0.027750628132671016,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,16:05:00,-0.30315790509802293,40,33,Raiders,-0.17365645265764001,Chiefs,-0.02683689865220794,54255.0,-4.7,3.4,-9.3,8.9,1.8,-0.1,Oakland Coliseum,-0.17365645265764001,63132,53200,"Paradise,NV",-0.17365645265764001,Clear,0.05220517572910981
2018,13,Tennessee Titans,-0.025676492977594063,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,16:05:00,-0.30315790509802293,26,22,Titans,-0.0346547590441549,Jets,-0.0612076362207312,60904.0,-3.5,-4.9,0.2,-7.8,-0.2,-1.1,Nissan,-0.0346547590441549,69143,69143,"Nashville,TN",-0.0346547590441549,Clear,0.05220517572910981
2018,13,Seattle Seahawks,0.05208519069417401,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,16:25:00,0.05359421020612981,43,16,Seahawks,0.032110176237064976,49ers,-0.032833761328185454,69009.0,1.9,-2.9,4.5,-5.5,-0.6,0.3,Lumen Field,0.032110176237064976,72000,68740,"Seattle,WA",0.032110176237064976,Cloudy,-0.05709445713883091
2018,13,New England Patriots,0.022078595515729698,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,16:25:00,0.05359421020612981,24,10,Patriots,-0.018609466599414023,Vikings,0.033444850057236616,65878.0,8.9,9.1,5.2,0.6,-1.8,-0.6,Gillette,-0.018609466599414023,71000,65878,"Foxborough,MA",-0.018609466599414023,Rain,0.015868728319930726
2018,13,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2018-12-02,-0.034751224110121916,20:20:00,0.0340399350932608,33,30,Steelers,-0.07006538751277144,Chargers,0.013759599850510824,61069.0,5.0,3.6,5.6,6.0,1.3,-0.2,Acrisure,-0.07006538751277144,68400,68400,"Pittsburgh,PA",-0.07006538751277144,Cloudy,-0.05709445713883091
2018,13,Philadelphia Eagles,0.06539442943088376,Mon,0.06245640168307258,2018-12-03,0.008771213109981345,20:15:00,0.07387424276068005,28,13,Eagles,0.043561202157815386,Redskins,0.0409326079165612,69696.0,9.4,-1.3,1.7,-4.9,0.5,-0.1,Lincoln Financial Field,0.043561202157815386,75000,69879,"Philadelphia,PA",0.043561202157815386,Cloudy,-0.05709445713883091
2018,14,Tennessee Titans,-0.025676492977594063,Thu,0.06372022105950415,2018-12-06,-0.02187744692928461,20:20:00,0.0340399350932608,30,9,Titans,-0.0346547590441549,Jaguars,-0.004095822737109214,60344.0,-3.5,6.5,0.2,-4.0,-0.2,0.4,Nissan,-0.0346547590441549,69143,69143,"Nashville,TN",-0.0346547590441549,Cloudy,-0.05709445713883091
2018,14,New York Jets,0.0781586584146469,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,27,23,Bills,-0.00262326658335236,Jets,-0.0612076362207312,59119.0,-4.0,-4.9,-6.9,-7.8,-0.3,-1.1,Highmark,-0.00262326658335236,80290,74000,"Orchard_Park,NY",-0.00262326658335236,Cloudy,-0.05709445713883091
2018,14,New York Giants,0.04223873777164183,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,40,16,Redskins,0.0034421976477586784,Giants,0.04790755217067995,57437.0,-1.3,-7.6,-4.9,-2.2,-0.1,0.5,Northwest,0.0034421976477586784,67617,67617,"Landover,MD",0.0034421976477586784,Cloudy,-0.05709445713883091
2018,14,Cleveland Browns,0.0038709749928693793,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,26,20,Browns,-0.021626576578652124,Panthers,-0.004285326042874078,59392.0,-11.0,4.3,-0.3,0.9,1.7,1.3,Huntington Bank,-0.021626576578652124,54147,50805,"Cleveland,OH",-0.021626576578652124,Clear,0.05220517572910981
2018,14,Green Bay Packers,0.15691144722134212,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,34,20,Packers,0.17776010768863618,Falcons,0.001030954868313654,77329.0,-1.9,4.3,-2.7,-0.1,-1.2,0.4,Lambeau Field,0.17776010768863618,81441,79704,"Green_Bay,WI",0.17776010768863618,Clear,0.05220517572910981
2018,14,Miami Dolphins,-0.05159505697023815,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,34,33,Dolphins,-0.02610129979864759,Patriots,0.04477429500403753,66087.0,-6.3,8.9,-8.8,5.2,-1.7,-1.8,Hard Rock,-0.02610129979864759,70000,64767,"Miami_Gardens,FL",-0.02610129979864759,Cloudy,-0.05709445713883091
2018,14,Indianapolis Colts,-0.06874522043641333,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,24,21,Texans,0.0777784352564361,Colts,-0.05775242720128423,71814.0,-6.4,-10.1,3.8,3.4,-1.5,-2.2,NRG,0.0777784352564361,75000,72220,"Houston,TX",0.0777784352564361,Cloudy,-0.05709445713883091
2018,14,Kansas City Chiefs,0.027750628132671016,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,27,24,Chiefs,0.12218130123408712,Ravens,-0.046763273136878246,74336.0,3.4,3.4,8.9,7.0,-0.1,0.6,Arrowhead,0.12218130123408712,76416,76416,"Kansas_City,MO",0.12218130123408712,Clear,0.05220517572910981
2018,14,New Orleans Saints,0.07958403846067784,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,13:00:00,0.018938556585168822,28,14,Buccaneers,-0.1893730010163946,Saints,0.03270381741713108,53495.0,-1.3,9.2,-2.6,10.1,1.7,0.6,Raymond James,-0.1893730010163946,74512,69218,"Tampa,FL",-0.1893730010163946,Rain,0.015868728319930726
2018,14,San Francisco 49ers,0.009242177747575351,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,16:05:00,-0.30315790509802293,20,14,49ers,0.04640307252096982,Broncos,-0.09188475738513562,69449.0,-2.9,-6.7,-5.5,-0.5,0.3,0.7,Levi's,0.04640307252096982,75000,68500,"Santa_Clara,CA",0.04640307252096982,Cloudy,-0.05709445713883091
2018,14,Los Angeles Chargers,-0.274799187720933,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,16:05:00,-0.30315790509802293,26,21,Chargers,-0.6042582258808916,Bengals,-0.01404984046464929,25358.0,3.6,-5.0,6.0,-3.4,-0.2,2.0,Dignity Health Sports Park,-0.6042582258808916,27000,27000,"Inglewood,CA",-0.40483475510523304,Cloudy,-0.05709445713883091
2018,14,Dallas Cowboys,0.26667352470084166,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,16:25:00,0.05359421020612981,29,23,Cowboys,0.40325138174251995,Eagles,0.08512627311222101,93127.0,1.6,9.4,1.1,1.7,0.2,0.5,AT&T,0.40325138174251995,85000,80000,"Arlington,TX",0.40325138174251995,Clear,0.05220517572910981
2018,14,Oakland Raiders,-0.16473092700686967,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,16:25:00,0.05359421020612981,24,21,Raiders,-0.17365645265764001,Steelers,-0.03477294390151369,53960.0,-4.7,5.0,-9.3,5.6,1.8,1.3,Oakland Coliseum,-0.17365645265764001,63132,53200,"Paradise,NV",-0.17365645265764001,Cloudy,-0.05709445713883091
2018,14,Detroit Lions,-0.02749422929186968,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,16:25:00,0.05359421020612981,17,3,Cardinals,-0.07337795963540625,Lions,-0.0009421888709224119,62014.0,-3.7,2.7,-11.5,-3.0,1.0,-0.8,State Farm,-0.07337795963540625,72200,63400,"Glendale,AZ",-0.07337795963540625,Cloudy,-0.05709445713883091
2018,14,Chicago Bears,-0.05708755010394186,Sun,-0.08153542351275765,2018-12-09,-0.04740497549194365,20:20:00,0.0340399350932608,15,6,Bears,-0.09118651581407372,Rams,0.02378289835650251,61695.0,-1.3,9.2,6.3,8.5,-2.3,-0.4,Soldier Field,-0.09118651581407372,66944,62500,"Chicago,IL",-0.09118651581407372,Cloudy,-0.05709445713883091
2018,14,Seattle Seahawks,0.05208519069417401,Mon,0.06245640168307258,2018-12-10,0.006513201265771114,20:15:00,0.07387424276068005,21,7,Seahawks,0.032110176237064976,Vikings,0.033444850057236616,69007.0,1.9,9.1,4.5,0.6,-0.6,-0.6,Lumen Field,0.032110176237064976,72000,68740,"Seattle,WA",0.032110176237064976,Cloudy,-0.05709445713883091
2018,15,Los Angeles Chargers,-0.274799187720933,Thu,0.06372022105950415,2018-12-13,0.026451871890118224,20:20:00,0.0340399350932608,29,28,Chiefs,0.12218130123408712,Chargers,0.013759599850510824,75091.0,3.4,3.6,8.9,6.0,-0.1,-0.2,Arrowhead,0.12218130123408712,76416,76416,"Kansas_City,MO",0.12218130123408712,Cloudy,-0.05709445713883091
2018,15,Houston Texans,0.013625463459506893,Sat,-0.021621694803614415,2018-12-15,0.04762673264790926,16:30:00,0.09363580412684953,29,22,Jets,0.17935967860288793,Texans,-0.042579257497052284,77982.0,-4.9,-6.4,-7.8,3.8,-1.1,-1.5,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Cloudy,-0.05709445713883091
2018,15,Cleveland Browns,0.0038709749928693793,Sat,-0.021621694803614415,2018-12-15,0.04762673264790926,20:20:00,0.0340399350932608,17,16,Broncos,0.15040982233654798,Browns,-0.06556417458336795,76596.0,-6.7,-11.0,-0.5,-0.3,0.7,1.7,Empower Field at Mile High,0.15040982233654798,76125,76125,"Denver,CO",0.15040982233654798,Clear,0.05220517572910981
2018,15,Buffalo Bills,0.029258590798860923,Sun,-0.08153542351275765,2018-12-16,-0.011562718209624734,13:00:00,0.018938556585168822,14,13,Bills,-0.00262326658335236,Lions,-0.0009421888709224119,59110.0,-4.0,2.7,-6.9,-3.0,-0.3,-0.8,Highmark,-0.00262326658335236,80290,74000,"Orchard_Park,NY",-0.00262326658335236,Cloudy,-0.05709445713883091
2018,15,Tennessee Titans,-0.025676492977594063,Sun,-0.08153542351275765,2018-12-16,-0.011562718209624734,13:00:00,0.018938556585168822,17,0,Giants,0.15065502195440145,Titans,0.009366383428693701,74538.0,-7.6,-3.5,-2.2,0.2,0.5,-0.2,MetLife,0.2372130118726431,83367,82500,"East_Rutherford,NJ",0.2372130118726431,Rain,0.015868728319930726
